acousticness,danceability,liveness,loudness,speechiness,label,x,y,name,artist
0.0374,0.549,0.11,-7.427,0.0502,0,-0.06061001687871721,0.1896101052337786,Days Go By,Keith Urban
0.264,0.728,0.158,-3.866,0.0457,2,-3.6086175577680275,-0.1924460752553843,I've Got The World On A String - Remastered 2000,Frank Sinatra
0.0912,0.593,0.177,-3.454,0.0578,2,-4.027216227318698,-0.044247364847689714,Talking in Your Sleep,The Romantics
0.203,0.614,0.114,-8.043,0.0354,0,0.5619075071823109,0.056698091154519625,Hey Girl,Billy Currington
0.0211,0.763,0.26,-8.476,0.278,0,0.9838630057580954,0.2796634045021165,Free And Easy (Down The Road I Go),Dierks Bentley
0.151,0.775,0.058,-3.502,0.0463,2,-3.977506257747568,-0.1021998208455527,Drunken Sailor,The Irish Rovers
0.0837,0.647,0.538,-0.93,0.0831,2,-6.550453791635416,-0.12706739705589862,"I Hope That Somethin' Better Comes Along - From ""The Muppet Movie""/Soundtrack Version",Kermit
0.000875,0.755,0.326,-5.316,0.0421,2,-2.1733289432698526,0.1508426098968907,"Rainbow Connection - From ""The Muppet Movie""/Soundtrack Version",Kermit
0.189,0.664,0.106,-3.892,0.0539,2,-3.585462678098156,-0.1229585395877914,You're The Top (with Vince Giordano & The Nighthawks),Cole Porter
0.0669,0.734,0.313,-5.072,0.12,2,-2.4138759850278433,0.07325077060640041,It Ain't Me (with Selena Gomez),Kygo
0.00905,0.84,0.334,-6.767,0.0715,0,-0.7243385608933554,0.21593319221756857,Fix,Chris Lane
0.000121,0.586,0.34,-4.982,0.0525,2,-2.5056963393423133,0.1296131305015774,Act II,Gavin Luke
0.0782,0.719,0.0887,-5.285,0.0269,2,-2.1995437497537327,0.05361486208079898,Rain,Player Dave
0.00364,0.653,0.089,-7.794,0.0366,0,0.3036606207744115,0.24332094418855119,Feel So Close - Radio Edit,Calvin Harris
0.00791,0.619,0.173,-5.28,0.0929,2,-2.2074093760289424,0.12618825626768945,Walk of Life,Dire Straits
0.0462,0.589,0.115,-4.617,0.0702,2,-2.867397164900117,0.05095819224527451,A Little Priest,Johnny Depp
0.152,0.539,0.153,-5.437,0.053,2,-2.0430927912442547,-0.015510188362027255,Are You Happy Now?,Michelle Branch
0.335,0.671,0.074,-6.997,0.109,0,-0.4771812800054167,-0.12291098371118063,Jump Around,House Of Pain
0.00114,0.736,0.0949,-7.036,0.0352,0,-0.4542850472781517,0.21414570614068076,Stand by Me,Ben E. King
0.0651,0.797,0.087,-5.482,0.275,2,-2.004368258758363,0.0839059113994,My Future Girlfriend,Iammanolis
0.22,0.697,0.102,-9.192,0.138,0,1.7096268813814854,0.09863701910778748,Call Out My Name,The Weeknd
0.00648,0.621,0.133,-5.972,0.0442,2,-1.5160599135984896,0.15653058112294177,Wasting My Time,Default
0.000957,0.765,0.115,-7.915,0.173,0,0.4232053217458555,0.26104071968413145,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk
0.0846,0.681,0.679,-8.39,0.318,0,0.9000526355013885,0.23947815763987224,Good Time,Owl City
0.423,0.691,0.169,-5.48,0.332,2,-1.9891911396871294,-0.27010459476325616,Falling Down,Oasis
0.057,0.685,0.104,-5.768,0.257,2,-1.7182031166106009,0.10138691408930921,One Last Hope,Danny DeVito
0.117,0.623,0.0593,-2.588,0.252,2,-4.891154486121993,-0.11415862876262264,I Won't Say (I'm In Love),Susan Egan
0.0529,0.704,0.169,-7.601,0.0449,0,0.11247480518503394,0.19331862969816455,Don't Stop the Party (feat. TJR),Pitbull
0.247,0.888,0.446,-6.246,0.271,2,-1.234725525674222,-0.03155868579784929,Reeling In The Years,Steely Dan
0.0312,0.822,0.114,-7.38,0.148,0,-0.11019635225567231,0.20770586642501793,"You Should Be Dancing - Edit / From ""Saturday Night Fever"" Soundtrack",Bee Gees
0.946,0.52,0.142,-25.193,0.0266,3,17.72788919457983,0.12296216061438087,badbye,RM
0.932,0.241,0.107,-10.022,0.0321,0,2.5757060571224315,-0.5925349397398668,Kids,MGMT
0.872,0.328,0.108,-8.921,0.0299,0,1.4724511181470543,-0.5808357289032317,It Goes On,Zac Brown
0.872,0.379,0.112,-13.856,0.0304,1,6.401459010806967,-0.3457926814311468,Halfway Gone,Lifehouse
0.288,0.482,0.0789,-8.4,0.0263,0,0.9236655572755306,-0.019560883792944746,Lovesick Blues - Show 9,Hank Williams
0.184,0.731,0.214,-8.125,0.0377,0,0.6416363931848295,0.09180373888476488,Gives You Hell,The All-American Rejects
0.00197,0.642,0.0995,-7.649,0.0288,0,0.1588094422009243,0.23827052300048573,Backyard Party,R. Kelly
0.72,0.369,0.132,-6.035,0.0329,2,-1.41780125551722,-0.5619613014945872,Engel,Rammstein
0.219,0.466,0.14,-4.683,0.0873,2,-2.792536546849805,-0.12120803782345349,Absence of Affection,Rob Thomas
0.244,0.562,0.687,-5.069,0.0653,2,-2.4084589179795293,-0.08503091565107217,Enjoy the Silence - Single Mix,Depeche Mode
0.456,0.828,0.0771,-4.983,0.0455,2,-2.4844388657926326,-0.3322746590499672,Epiphany,Johnny Depp
0.00391,0.513,0.121,-5.148,0.0524,2,-2.33835405761881,0.1148102077267284,"Dear Maria, Count Me In",All Time Low
0.171,0.548,0.207,-4.999,0.0947,2,-2.4800359415791355,-0.05001879851309988,Hard Times,Paramore
0.0442,0.456,0.238,-3.881,0.0407,2,-3.601979945983804,0.020647509409289964,Dreamscape,009 Sound System
0.0748,0.588,0.108,-8.507,0.0379,0,1.019628829878175,0.20461520291448593,I'm Shipping Up To Boston,Dropkick Murphys
0.108,0.547,0.14,-4.969,0.0337,2,-2.5126072180910457,0.0052902923806642495,Bound 2,Kanye West
0.27,0.566,0.257,-6.438,0.0408,0,-1.038279759902416,-0.07739625533443702,Human,Rag'n'Bone Man
0.02,0.724,0.0634,-6.499,0.0354,0,-0.9895929624755271,0.1673030829432906,Wish I Was Sober,Rhys Lewis
0.207,0.533,0.113,-7.681,0.0243,0,0.20117238473842394,0.03181699094137485,The Champ,Nelly
0.000464,0.371,0.168,-6.02,0.0301,2,-1.4664910134608082,0.15600871289437776,Prototype,Outkast
0.224,0.639,0.193,-7.128,0.062,0,-0.3515974287538936,-6.807585036646306e-05,So Good,B.o.B
0.096,0.426,0.112,-3.821,0.0621,2,-3.6588456459536083,-0.043645381253823515,Luck,American Authors
0.00788,0.478,0.0987,-5.43,0.0322,2,-2.0560979467754668,0.120632760691993,S.W.A.K.,luxury elite
0.000564,0.499,0.238,-6.642,0.0346,0,-0.8464667801450735,0.19593079420498855,World Gone Mad,Bastille
0.784,0.598,0.11,-17.09,0.0399,3,9.625940729768866,-0.09617706101626707,Mia Khalifa,iLOVEFRiDAY
0.757,0.553,0.0973,-17.251,0.0594,3,9.785875666560328,-0.06424323562327236,Don't Cry (feat. XXXTENTACION),Lil Wayne
0.805,0.457,0.126,-11.475,0.0308,1,4.01934451213756,-0.38685099253227156,Humane,Lacuna Coil
0.948,0.357,0.193,-8.133,0.0303,0,0.688354935758701,-0.6862413407878784,Easy,Rascal Flatts
0.715,0.475,0.124,-12.803,0.0291,1,5.341512474982796,-0.23410066776782743,Same,Snow Patrol
0.000601,0.55,0.0679,-6.243,0.0816,2,-1.2448984277466553,0.16807772780120392,Don't Do Me Like That,Tom Petty and the Heartbreakers
0.984,0.221,0.0853,-16.9,0.035,3,9.448603501677399,-0.322616063904052,"If I'm Lyin, I'm Flyin",Kodak Black
0.123,0.264,0.0858,-10.968,0.0324,1,3.4827854765725808,0.2566421442662188,Wandering Star,Portishead
0.0165,0.179,0.135,-8.407,0.0417,0,0.9202020493423034,0.2419188872841203,Smoke Clears,Andy Grammer
0.619,0.53,0.198,-9.213,0.0328,0,1.7503785401641327,-0.29992449316502784,Take A Back Road,Rodney Atkins
0.953,0.599,0.0994,-8.557,0.0581,0,1.1104549965625812,-0.6667501060152696,That's How It Still Oughta Be,Trent Tomlinson
0.877,0.549,0.681,-15.09,0.0363,1,7.630934379399101,-0.2444075719276872,Storm Coming,Gnarls Barkley
0.231,0.492,0.111,-7.234,0.0321,0,-0.24387938922545835,-0.014928011673116949,Goodbye in Her Eyes - Greatest Hits Version,Zac Brown Band
0.05,0.683,0.155,-7.211,0.195,0,-0.2772276576339334,0.1787262790830462,What The Hell Did I Say,Dierks Bentley
0.00226,0.353,0.0917,-6.93,0.035,0,-0.5570296857796879,0.1909457830649805,For The First Time,Darius Rucker
0.0487,0.627,0.112,-7.921,0.0353,0,0.43274944297341617,0.2049347319036969,Drinkin' Problem,Midland
0.0634,0.523,0.386,-6.685,0.0978,0,-0.8013893333736919,0.1482349505911348,Runnin' Outta Moonlight,Randy Houser
0.0601,0.588,0.123,-5.108,0.0353,2,-2.3762704498961242,0.06012925219190725,I Hung My Head,Johnny Cash
0.00521,0.339,0.423,-6.254,0.0271,2,-1.2331657109200147,0.17905338282578295,You Carried Us (Share with Me the Sun),Portugal. The Man
0.213,0.634,0.536,-6.284,0.0418,0,-1.19628946835044,-0.004992120601922575,Snapback,Old Dominion
0.12,0.548,0.0822,-8.818,0.0331,0,1.3328050461772674,0.17059189477523434,Fire Away,Chris Stapleton
0.00222,0.585,0.385,-6.504,0.0478,0,-0.9854582990598517,0.20231127670078386,Girl Crush,Little Big Town
0.123,0.5,0.362,-4.942,0.0312,2,-2.5392738786813194,0.002826577499188199,Voices Carry - Single Mix,'Til Tuesday
0.0149,0.602,0.116,-4.933,0.0431,2,-2.553281170391846,0.09712973086741947,Aspen Forest,Gorillaz
0.176,0.383,0.0947,-6.158,0.0333,2,-1.3203016656438296,-0.016825950411137894,Revolving Doors,Gorillaz
0.37,0.573,0.107,-7.692,0.0259,0,0.219462247744035,-0.1285173857036272,Fix,Chris Lane
0.257,0.571,0.0887,-7.73,0.0269,0,0.25222619703427207,-0.015647264238130464,Rock Bottom,Kenny Chesney
0.109,0.583,0.212,-7.158,0.0712,0,-0.32662756583168956,0.11485596651718052,The House That Built Me,Miranda Lambert
0.0646,0.613,0.0554,-5.207,0.0391,2,-2.277141627204047,0.05665998430687956,More Than You Know (with Teddy Wilson & His Orchestra) - Take 1,Billie Holiday
0.0129,0.554,0.151,-6.866,0.118,0,-0.6224052509806683,0.1919830624170356,21 Summer,Brothers Osborne
0.717,0.427,0.106,-9.605,0.0299,0,2.147661021236175,-0.3901418425335889,We Went,Randy Houser
0.979,0.54,0.107,-10.167,0.028,1,2.7203430482280457,-0.6193926868080062,Hands,The Ting Tings
0.24,0.757,0.0745,-4.749,0.0367,2,-2.727660186504935,-0.13181566670103154,Sunrise of Flutes,Jeremy Soule
0.141,0.743,0.394,-4.602,0.0332,2,-2.8801146512526348,-0.01808615934899631,Box of Rain - 2001 Remaster,Grateful Dead
0.0254,0.548,0.158,-3.369,0.0728,2,-4.114785065873201,0.014175389561660156,Friend of the Devil,Grateful Dead
0.108,0.696,0.322,-5.447,0.028,2,-2.036970668208037,0.047257748841862755,I'll Be There For You,Bon Jovi
0.021,0.628,0.416,-4.776,0.0301,2,-2.7110593975056054,0.10598414493941385,Jailhouse Rock,Elvis Presley
0.0612,0.599,0.0726,-5.731,0.027,2,-1.7538213351451013,0.08511546648616183,Winds of Conquest,BrunuhVille
0.0163,0.696,0.118,-4.772,0.0337,2,-2.7147810930036984,0.0922552244861871,La Vie en rose,Édith Piaf
0.0318,0.74,0.0359,-4.459,0.0313,2,-3.0267665375303734,0.05811284438336115,Crying on the Subway,Hana Vu
0.48,0.445,0.164,-7.965,0.0307,0,0.4981058990514633,-0.2265998504888489,Mixed Drinks About Feelings,Eric Church
0.67,0.278,0.105,-8.077,0.0327,0,0.6203868194468414,-0.42193455245598094,Landslide,The Chicks
0.55,0.603,0.185,-9.759,0.0267,0,2.2920125422885587,-0.20336256527181645,Old Alabama (feat. Alabama),Brad Paisley
0.0822,0.699,0.394,-4.766,0.0354,2,-2.718693284824176,0.0462617207388512,We Can Work It Out - Remastered 2015,The Beatles
0.832,0.495,0.245,-7.277,0.0241,0,-0.17337075371654667,-0.6014576629571494,Dig Your Roots,Florida Georgia Line
0.899,0.383,0.108,-10.759,0.0305,1,3.309194849700754,-0.5186795515673496,Makes Me Wonder,Maroon 5
0.0393,0.651,0.393,-5.456,0.0436,2,-2.031097025044304,0.11943289735268743,"Jesus, Etc.",Wilco
0.13,0.65,0.0764,-8.437,0.0289,0,0.9519099448540573,0.1466868020936651,Highway Don't Care,Tim McGraw
0.196,0.71,0.0942,-7.29,0.0277,0,-0.1912585578453006,0.030855523760722117,Over When It's Over - Live,Eric Church
0.468,0.685,0.0237,-7.478,0.0432,0,0.00964328933675376,-0.23682059277652678,How Country Feels,Randy Houser
0.0417,0.622,0.308,-6.885,0.0313,0,-0.6030486663185568,0.17679202244749864,Mountain Music,Alabama
0.719,0.491,0.0992,-11.665,0.0289,1,4.2049419593322,-0.2927664063509423,Mockingbird,Rob Thomas
0.462,0.406,0.274,-7.764,0.0279,0,0.29642461745203497,-0.21207103063874727,For The First Time,Darius Rucker
0.978,0.396,0.117,-14.169,0.0339,1,6.718891985751325,-0.4353646946699081,Set Me On Fire,Flyleaf
0.925,0.357,0.0754,-15.843,0.0381,1,8.388982794334282,-0.3083609055475812,I Can't Wait,Nu Shooz
0.0908,0.474,0.0598,-14.512,0.03,1,7.019694740891669,0.4629981146616418,Marionette,Flyleaf
0.00212,0.842,0.18,-4.399,0.0731,2,-3.089468982360509,0.10038773322992497,Pride and Joy,Stevie Ray Vaughan
0.181,0.555,0.11,-7.875,0.034,0,0.3935600327756978,0.06776812871098276,I Go Back - Live,Kenny Chesney
0.117,0.661,0.056,-3.771,0.0499,2,-3.709479991629706,-0.06078343192463441,Open Your Eyes,STRFKR
0.0876,0.575,0.169,-7.081,0.0617,0,-0.4043100515075997,0.1289241615830225,Homeboy - Live,Eric Church
0.0836,0.704,0.11,-8.76,0.0357,0,1.2718197776760811,0.21298481953771783,Margaritaville,Jimmy Buffett
0.268,0.702,0.095,-5.037,0.0813,2,-2.4383762775484947,-0.1462316040365529,Draggin' the Line,Tommy James & The Shondells
0.477,0.681,0.264,-7.201,0.0345,0,-0.2674209302052314,-0.2420084415178755,Highway 20 Ride - Greatest Hits Version,Zac Brown Band
0.655,0.697,0.107,-8.959,0.0352,0,1.4973203389150045,-0.3468195324028584,Sweet Home Alabama,Lynyrd Skynyrd
0.391,0.585,0.35,-13.027,0.0341,1,5.548462619189731,0.11996578359917313,Everybody Wants To Rule The World,Tears For Fears
0.0125,0.5,0.0566,-6.673,0.0319,0,-0.814313453387113,0.17255319589293708,Honky Tonk Badonkadonk,Trace Adkins
0.191,0.564,0.154,-7.668,0.04,0,0.18702483062071196,0.05171458627942021,Damn Drunk,Ronnie Dunn
0.00195,0.778,0.602,-5.719,0.214,2,-1.7721421209132175,0.19270890803527144,Fake ID,Riton
0.0077,0.594,0.0271,-4.39,0.0429,2,-3.0956285175843,0.07200883029658,Pocketful of Poetry,Mindy Gledhill
0.279,0.71,0.233,-5.69,0.142,2,-1.7862383233699182,-0.11506741911601817,Lipslap,Kero Kero Bonito
0.0231,0.595,0.142,-0.884,0.0858,2,-6.5974288770742335,-0.09944110736891265,Only Acting,Kero Kero Bonito
0.0142,0.746,0.121,-4.666,0.169,2,-2.8213735547691123,0.09430800932651139,Heart,Stonefox
0.126,0.605,0.161,-3.215,0.0643,2,-4.264372957083878,-0.0906319458518929,Dandelion (Tribute to a Legend),Iván Torrent
0.139,0.847,0.0881,-4.412,0.0842,2,-3.06983254931715,-0.04135408936009634,Malibu,Hole
0.03,0.364,0.56,-3.572,0.274,2,-3.9120330319730736,0.0435466942322738,Harden My Heart,Quarterflash
0.0187,0.875,0.336,-3.674,0.0506,2,-3.8136548987103422,0.06189971343006708,B.Y.O.B.,System Of A Down
0.496,0.654,0.104,-4.628,0.0514,2,-2.835879605485985,-0.39443474437780796,1979 - Sadlands Demo,The Smashing Pumpkins
0.137,0.829,0.282,-3.43,0.131,2,-4.051422739806165,-0.0716964735729694,Sober to Death,Car Seat Headrest
0.000804,0.624,0.415,-6.948,0.0369,0,-0.5424269215147548,0.22829277445457616,Keep Me in Mind,Zac Brown Band
0.00177,0.813,0.502,-5.515,0.153,2,-1.975759464155719,0.17653116164011565,Bittersweet,Fuel
0.251,0.717,0.0802,-6.933,0.065,0,-0.5453527566119022,-0.04068979098041377,Break On Me,Keith Urban
0.0079,0.653,0.318,-3.36,0.0566,2,-4.125969753280707,0.046909513219811155,Forget It,Breaking Benjamin
0.0215,0.729,0.116,-4.757,0.191,2,-2.7300147268078656,0.09063841002034093,Water Baby,Tom Misch
0.0146,0.877,0.0569,-3.74,0.126,2,-3.747071893870743,0.050664771070271127,COFFEE BEAN,Travis Scott
0.000408,0.381,0.183,-6.9,0.0355,0,-0.5876273880109523,0.19913666673282393,American Ride,Toby Keith
0.134,0.602,0.0853,-5.261,0.068,2,-2.2200245877874494,-0.007667951477654735,Picture This,Kero Kero Bonito
0.188,0.912,0.102,-4.716,0.205,2,-2.7646404297971388,-0.06967264338488116,Remember,Disturbed
0.000663,0.746,0.114,-4.783,0.0796,2,-2.704978765376241,0.11111274129728814,Grow Up,Roy Blair
0.0681,0.832,0.105,-6.237,0.336,2,-1.250515282340006,0.12046262616821315,Fur Lined,How To Destroy Angels
0.0197,0.187,0.221,-5.474,0.0406,2,-2.009703055696595,0.1070239314514072,The Space In Between,How To Destroy Angels
0.0319,0.422,0.0989,-7.938,0.126,0,0.45050088093139296,0.2141994416944734,Stay A Little Longer,Brothers Osborne
0.00214,0.462,0.254,-7.168,0.0516,0,-0.3207714757435915,0.2189770289067224,Strip It Down,Luke Bryan
0.982,0.534,0.194,-19.887,0.0349,3,12.429248734664496,-0.1583612623478778,Moments,Electric Octopus
0.968,0.732,0.102,-14.16,0.0481,1,6.70677187754685,-0.4118509801425227,I Burn in You,Lacuna Coil
0.149,0.727,0.0447,-10.835,0.0372,1,3.3475716447942383,0.2420372979039776,Infection,Lacuna Coil
0.407,0.503,0.272,-10.074,0.0272,0,2.600482284114947,-0.0443908462307883,I Don't Dance,Lee Brice
0.374,0.526,0.123,-8.099,0.0572,0,0.6264637126232145,-0.11366147931949284,Run Away with You,Big & Rich
0.0221,0.674,0.107,-7.282,0.0367,0,-0.20713209800317559,0.20303950515286093,Over Now,Post Malone
0.0941,0.687,0.0898,-5.213,0.0287,2,-2.2704706024000125,0.03310306382869529,Just like Heaven,The Cure
0.00081,0.516,0.163,-4.89,0.0504,2,-2.5963757665546874,0.10883359864623393,Angel's Punishment,Lacuna Coil
0.0576,0.558,0.102,-5.851,0.0406,2,-1.6339191743573545,0.09490174142811691,Comalies,Lacuna Coil
0.0108,0.298,0.178,-3.105,0.0473,2,-4.3771949911276735,0.006211659959986606,Lost Lullaby,Lacuna Coil
0.0016,0.56,0.0643,-3.245,0.0412,2,-4.23947622480849,0.025262671347945798,A Current Obsession,Lacuna Coil
0.00389,0.232,0.516,-4.141,0.0998,2,-3.3434195098078328,0.08411350945284027,Cold Heritage,Lacuna Coil
0.0305,0.327,0.273,-4.132,0.039,2,-3.3509876690337723,0.042895773791309565,Senzafine,Lacuna Coil
6.53e-05,0.356,0.378,-3.77,0.0711,2,-3.7146475596982564,0.06550606298951539,To Live Is To Hide,Lacuna Coil
0.0371,0.556,0.164,-7.139,0.0329,0,-0.34851846189389823,0.18017909753178105,Better Now,Post Malone
0.00666,0.561,0.359,-4.045,0.041,2,-3.4411828515769702,0.07900085445361972,If I Ever Leave This World Alive,Flogging Molly
0.00247,0.526,0.0866,-4.089,0.0282,2,-3.3961738870036187,0.06401179538536042,Snow-Hen of Austerlitz,Rasputina
0.00199,0.465,0.133,-3.186,0.0613,2,-4.297900214627565,0.023196251071113283,When A Dead Man Walks,Lacuna Coil
0.0252,0.519,0.0922,-4.415,0.0281,2,-3.069444611854154,0.05683999127415857,Best I Ever Had,Drake
0.0013,0.253,0.0735,-4.654,0.0309,2,-2.829634426913353,0.07889332726928197,Choking the Cherry,Poe
6.58e-05,0.456,0.297,-2.471,0.0594,2,-5.012682679886821,0.0027039018779522247,Amazed,Poe
0.000179,0.471,0.541,-3.293,0.0467,2,-4.192560896485865,0.059162744159052115,If You Were Here,Poe
0.0108,0.256,0.565,-3.605,0.145,2,-3.878924160725448,0.05738859347037524,Spanish Doll,Poe
0.000115,0.305,0.21,-4.107,0.0498,2,-3.376996045019428,0.06669257277546259,Not a Virgin,Poe
0.000165,0.5,0.0959,-5.261,0.0355,2,-2.225438781356942,0.12117895905821496,Wild,Poe
0.00181,0.449,0.353,-6.36,0.0455,0,-1.128108571375813,0.18762033380428214,GDFR (feat. Sage the Gemini & Lookas),Flo Rida
0.00834,0.381,0.0854,-7.594,0.0536,0,0.1062743988312354,0.21731024026818577,Ball For Me (feat. Nicki Minaj),Post Malone
0.000241,0.37,0.0563,-4.162,0.0378,2,-3.322017219273936,0.06081920497622738,Mean to Me,Sarah Vaughan
0.0341,0.404,0.123,-10.904,0.0582,1,3.413418356984498,0.3514022964549156,Breaking Inside,Shinedown
0.258,0.677,0.139,-16.898,0.0583,3,9.408854954672215,0.42413786270794834,Karn Evil 9: 1st Impression,Jeff Larsen
3.27e-05,0.494,0.173,-2.919,0.0705,2,-4.565076761062978,0.016870500931200134,Beautiful Girl,Poe
0.00306,0.424,0.123,-4.629,0.1,2,-2.856172515089636,0.0883238009871247,Blister in the Sun - 2002 Remastered Version,Violent Femmes
0.000583,0.419,0.163,-4.073,0.0389,2,-3.411669274769285,0.06608228087230514,Body Gold,Oh Wonder
0.95,0.338,0.0862,-20.786,0.0456,3,13.327675156114658,-0.10028478913174985,Do You Feel Like We Do - Live,Peter Frampton
0.345,0.602,0.0969,-9.948,0.0736,0,2.4714817835975262,0.004100778052479037,Angel of Small Death and the Codeine Scene,Hozier
0.00865,0.861,0.122,-7.195,0.0487,0,-0.2962318333709508,0.221853854278429,Let's Get It On,Marvin Gaye
0.632,0.369,0.0892,-8.006,0.0293,0,0.5470246405686648,-0.3846489826540285,"How Far I'll Go - From ""Moana""",Alessia Cara
0.215,0.464,0.0609,-10.149,0.0327,1,2.6674842746931033,0.13353094379196054,Dungeon Sound,Gramatik
0.426,0.72,0.133,-19.429,0.082,3,11.944477560522673,0.3780997754821117,A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset,Dream Theater
0.43,0.405,0.116,-10.68,0.0336,1,3.2081944672247147,-0.05406232102477571,Suffer,Staind
0.0426,0.533,0.132,-3.066,0.057,2,-4.416405705501432,-0.020030669055026186,Plans,Oh Wonder
0.00956,0.27,0.142,-4.592,0.0741,2,-2.8916200886262367,0.074203214922448,Shark,Oh Wonder
0.00871,0.219,0.796,-8.134,0.05,0,0.6444979608426747,0.2859249287943692,Dancing On My Own,Calum Scott
0.729,0.492,0.101,-9.181,0.0904,0,1.7241048612533363,-0.4184192707847329,Bad Decisions,Two Door Cinema Club
0.655,0.773,0.122,-12.653,0.0455,1,5.186474757944194,-0.16817380695681802,Glycerine,Bush
0.406,0.863,0.141,-5.691,0.0567,2,-1.7800917182219558,-0.2428455584276922,I've Been Everywhere,Johnny Cash
0.272,0.623,0.0867,-14.406,0.0669,1,6.920923342532375,0.28684954602795537,Open Your Eyes,Staind
0.0261,0.187,0.172,-7.291,0.0326,0,-0.1942710215356417,0.1826100981135875,Something Good Can Work,Two Door Cinema Club
0.291,0.564,0.275,-4.784,0.0376,2,-2.6894760122513435,-0.1750830274959706,Swimming In The Flood,Passion Pit
0.000705,0.342,0.849,-1.452,0.0405,2,-6.03149403608286,-0.011898005486597358,Mr. Saxobeat - Radio Edit,Alexandra Stan
0.1,0.213,0.815,-5.315,0.0407,2,-2.1670668209025417,0.06318066399514599,Here Comes the Rain Again - Remastered Version,Eurythmics
0.109,0.23,0.0823,-7.935,0.0877,0,0.45275672718450566,0.1269730425505935,First,Cold War Kids
0.000141,0.363,0.183,-6.358,0.0364,0,-1.1288852638415998,0.1730916617228397,Someone New,Hozier
0.0362,0.458,0.101,-6.633,0.0677,0,-0.8530348811871272,0.14907696170181298,Unbelievers,Vampire Weekend
0.393,0.455,0.384,-13.802,0.0325,1,6.3236074849178125,0.15116337310561628,Pressure,Staind
0.00634,0.527,0.153,-8.28,0.0297,0,0.7900349923301082,0.26242488328904545,Out of My League,Fitz and The Tantrums
0.00114,0.626,0.222,-7.333,0.0269,0,-0.1571706590766369,0.2322159250011166,Ordinary World,Green Day
0.00297,0.535,0.103,-7.021,0.0353,0,-0.4675990725178246,0.20335036944619053,Silhouettes,Colony House
0.0208,0.54,0.145,-9.03,0.0325,0,1.5397829159261907,0.28342293974158383,Sticks & Stones,Jónsi
0.137,0.633,0.332,-9.102,0.0438,0,1.6157048853325728,0.1888334582401216,Everglow,Coldplay
0.636,0.414,0.136,-9.546,0.0328,0,2.084943517885758,-0.3106872212721144,For The Dancing And The Dreaming,Gerard Butler
0.0343,0.511,0.13,-7.698,0.0285,0,0.21020680119765475,0.20481056601177966,Where No One Goes,Jónsi
0.0153,0.584,0.174,-10.018,0.0506,0,2.5259299393372863,0.3397917704720531,Holiday,Vampire Weekend
0.432,0.401,0.211,-8.222,0.314,0,0.7523407528761384,-0.15998165375915152,Ink,Coldplay
0.0158,0.424,0.0844,-6.217,0.0325,2,-1.2691336736950412,0.1464364495775273,Whirring,The Joy Formidable
0.00743,0.531,0.0916,-3.907,0.0529,2,-3.577831725614973,0.05154223304395753,Bad Blood,Bastille
0.0441,0.575,0.0772,-6.205,0.0379,2,-1.280993861549464,0.12394150379668244,The Heart Of Rock And Roll,Huey Lewis & The News
0.94,0.365,0.109,-16.526,0.038,3,9.071730232503937,-0.2883609451597984,Kometenmelodie 1 / Kometenmelodie 2 / Mitternacht / Morgenspaziergang,Kraftwerk
0.942,0.252,0.0892,-18.197,0.0407,3,10.741909784610726,-0.21796252860880136,Octavarium,Dream Theater
0.681,0.221,0.067,-9.469,0.0389,0,2.011910398106477,-0.37240613040269216,Don't Stop (Color on the Walls),Foster The People
0.861,0.703,0.0994,-8.168,0.0763,0,0.7167403947340402,-0.5886003456575263,Everglow,Coldplay
0.00234,0.646,0.105,-5.155,0.0413,2,-2.3324293161037355,0.12120588919902597,Heart Of Glass - Special Mix,Blondie
0.953,0.348,0.124,-23.84,0.027,3,16.37818443679753,0.04340290895250583,A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset,Dream Theater
0.0159,0.357,0.0639,-10.399,0.0371,1,2.9087546611275905,0.33903724065432345,Tom's Diner,Suzanne Vega
0.0861,0.782,0.0981,-7.514,0.212,0,0.026494444414700124,0.15768964491004858,Sunday Morning,Maroon 5
0.179,0.515,0.494,-7.896,0.0328,0,0.4134205408535585,0.0963841462697154,From Eden,Hozier
0.0155,0.566,0.111,-5.96,0.0308,2,-1.5270872887083933,0.1427450038984915,Baby I Won't,Danny Ocean
0.48,0.354,0.0999,-7.723,0.0292,0,0.257335636853152,-0.24661214487299193,Human Touch,Betty Who
0.0123,0.678,0.163,-7.656,0.0316,0,0.16576809358632827,0.2344915537968949,A Little Party Never Killed Nobody (All We Got),Fergie
0.0867,0.288,0.271,-5.181,0.0337,2,-2.300221611995939,0.03442896810144084,Video Killed The Radio Star,The Buggles
0.256,0.813,0.105,-8.892,0.0327,0,1.4108615965044298,0.05201866158549081,Different Colors,WALK THE MOON
0.992,0.242,0.0816,-25.909,0.0421,3,18.44764554522181,0.09465784858722631,Nan's Song,Robbie Williams
0.352,0.37,0.22,-3.599,0.0335,2,-3.868538246563567,-0.3041621465842002,Hero (feat. Josey Scott),Chad Kroeger
